cust_id,recency_days,frequency,monetary,recency_score,frequency_score,monetary_score,segment
581,1,88,9117.049945211409,5,2,2,Others
582,0,89,10312.446056640149,5,2,3,Others
583,9,82,8806.816917347907,4,1,1,Others
584,34,93,9190.036007165907,2,3,2,Others
585,3,105,9662.25146692991,5,5,2,Loyal
586,7,106,13785.648442864418,4,5,5,Champions
587,6,105,9301.363989377021,4,5,2,Loyal
588,82,94,11595.34900662899,1,3,4,At Risk
589,0,82,10951.751524090765,5,1,4,Others
590,25,96,13317.441478276252,2,4,5,Loyal
591,2,86,8992.146488165856,5,2,2,Others
592,62,97,9727.085405969621,1,4,2,Loyal
593,102,85,10608.466487932204,1,1,3,Lost
594,54,86,9422.711462950705,1,2,2,Lost
595,12,91,8335.987479448318,3,3,1,Others
596,5,103,10853.162452149389,4,5,4,Champions
597,10,91,8258.998448204995,4,3,1,Others
598,27,96,10712.632543826105,2,4,3,Loyal
599,12,98,11300.0495041728,3,4,4,Loyal
600,10,99,8646.696010231972,4,4,1,Loyal
601,5,111,13094.666418194773,4,5,5,Champions
602,9,90,9284.020053672792,4,2,2,Others
603,42,91,9195.826955175398,1,2,2,Lost
604,12,99,12342.330947422983,3,4,5,Loyal
605,9,82,8954.775002145769,4,1,2,Others
606,59,97,12166.933902549745,1,4,5,Loyal
607,30,85,10433.12004415989,2,1,3,Lost
608,5,88,8578.561419963837,4,2,1,Others
609,2,92,10541.373495125772,5,3,3,Others
610,5,78,6646.793949747087,4,1,1,Others
611,9,79,11130.01503956318,4,1,4,Others
612,25,105,11017.337476158142,2,5,4,Loyal
613,6,89,9603.203432488443,4,2,2,Others
614,42,83,8459.991470551491,1,1,1,Lost
615,22,103,11720.531009817123,2,5,4,Loyal
616,32,85,7814.521507430078,2,1,1,Lost
617,62,97,10986.940501308442,1,4,4,Loyal
618,87,96,11513.67700688839,1,4,4,Loyal
619,3,92,8819.295508956911,5,3,1,Others
620,0,93,10008.397501993179,5,3,3,Others
621,19,98,11822.337973117828,3,4,4,Loyal
622,19,81,6777.251945757865,3,1,1,Others
623,6,91,8624.357398366927,4,3,1,Others
624,9,115,11512.470498526096,4,5,4,Champions
625,24,95,9899.36190481186,2,3,3,Others
626,21,99,10727.183046007156,3,4,3,Loyal
627,0,89,10229.862956285477,5,2,3,Others
628,21,86,10362.731993174553,3,2,3,Others
629,34,99,11648.290972447394,2,4,4,Loyal
630,9,97,9849.538488292694,4,4,3,Loyal
631,48,96,7852.20752673149,1,4,1,Loyal
632,12,90,12664.823032426833,3,2,5,Others
633,6,107,12088.225497293468,4,5,5,Champions
634,34,100,11085.92194237709,2,4,4,Loyal
635,19,102,9645.652926993369,3,5,2,Loyal
636,53,105,10696.510056781768,1,5,3,Loyal
637,1,102,10150.715971326828,5,5,3,Loyal
638,4,92,8254.457511138917,4,3,1,Others
639,10,103,11151.578499114516,4,5,4,Champions
640,24,89,10542.803023624418,2,2,3,Lost
641,33,78,8824.765961599347,2,1,1,Lost
642,42,82,10193.69598827362,1,1,3,Lost
643,0,81,8579.254475307465,5,1,1,Others
644,27,96,11284.374033832546,2,4,4,Loyal
645,21,92,9429.157475280761,3,3,2,Others
646,1,89,10616.17457678318,5,2,3,Others
647,15,107,12332.378967380522,3,5,5,Loyal
648,5,109,11621.692423176768,4,5,4,Champions
649,26,92,11288.66046848297,2,3,4,At Risk
650,18,90,11502.713393163682,3,2,4,Others
651,24,79,11548.728464722633,2,1,4,At Risk
652,4,114,12622.43555048704,5,5,5,Champions
653,93,91,10400.815924930574,1,2,3,Lost
654,13,97,9941.98401005268,3,4,3,Loyal
655,38,109,14284.539531421658,2,5,5,Loyal
656,10,96,13432.879493045806,4,3,5,Others
657,6,93,10669.196404242515,4,3,3,Others
658,12,99,9822.829067277911,3,4,2,Loyal
659,2,103,10274.300974059104,5,5,3,Loyal
660,2,98,12453.745018005366,5,4,5,Champions
661,24,98,11344.243920230863,2,4,4,Loyal
662,1,93,10637.182504105569,5,3,3,Others
663,1,108,9905.345990991595,5,5,3,Loyal
664,29,87,10045.442537117005,2,2,3,Lost
665,11,92,12693.8329749465,4,3,5,Others
666,5,105,11214.921453523637,4,5,4,Champions
667,4,108,12355.646511244777,5,5,5,Champions
668,41,97,8385.41996665001,1,4,1,Loyal
669,21,94,11077.513460850714,3,3,4,Others
670,27,83,9704.024998807909,2,1,2,Lost
671,38,84,9255.563467645645,2,1,2,Lost
672,6,105,12505.499997568131,4,5,5,Champions
673,8,85,6894.557530903817,4,1,1,Others
674,6,97,8587.193534326554,4,4,1,Loyal
675,43,87,12135.439469003679,1,2,5,At Risk
676,19,98,8335.551525449753,3,4,1,Loyal
677,8,104,11837.647011804584,4,5,5,Champions
678,25,85,7572.3099387645725,2,1,1,Lost
679,41,103,11381.875590038295,1,5,4,Loyal
680,0,93,9404.564932608602,5,3,2,Others
681,1,106,13364.45660107136,5,5,5,Champions
682,25,98,12475.391006326678,2,4,5,Loyal
683,33,86,9665.641441059113,2,2,2,Lost
684,35,87,11453.266460561754,2,2,4,At Risk
685,19,93,6394.489001035691,3,3,1,Others
686,57,90,8961.4225127697,1,2,2,Lost
687,61,75,7987.689967751503,1,1,1,Lost
688,2,104,11638.039981937409,5,5,4,Champions
689,61,97,8837.430498051643,1,4,2,Loyal
690,47,87,9960.781030750273,1,2,3,Lost
691,74,90,8525.356530451774,1,2,1,Lost
692,19,87,10722.200478625295,3,2,3,Others
693,27,79,8400.530970215797,2,1,1,Lost
694,15,101,11757.237932574748,3,4,4,Loyal
695,50,101,10334.853579044342,1,4,3,Loyal
696,18,81,9358.167033672335,3,1,2,Others
697,27,86,8208.183022832869,2,2,1,Lost
698,36,74,10219.98798570633,2,1,3,Lost
699,9,98,9853.899580287933,4,4,3,Loyal
700,1,93,8747.560934066772,5,3,1,Others
701,42,103,14960.601391625403,1,5,5,Loyal
702,10,97,14849.164865779874,4,4,5,Champions
703,34,94,8668.132500219346,2,3,1,Others
704,33,79,7052.975008511542,2,1,1,Lost
705,0,103,14894.763977622988,5,5,5,Champions
706,4,106,12160.05096974373,5,5,5,Champions
707,28,97,13153.737023663522,2,4,5,Loyal
708,1,85,8797.751963996889,5,1,1,Others
709,8,90,10387.298492431644,4,2,3,Others
710,19,74,8170.066464829445,3,1,1,Others
711,30,106,11953.725952672961,2,5,5,Loyal
712,9,94,11060.85699977875,4,3,4,Others
713,3,90,13247.619119024275,5,2,5,Others
714,5,101,10318.759541225436,4,4,3,Loyal
715,5,90,10186.454992771149,4,2,3,Others
716,7,103,13707.33148276806,4,5,5,Champions
717,3,106,8976.680941474435,5,5,2,Loyal
718,31,84,9299.522579813003,2,1,2,Lost
719,1,100,10822.089103317261,5,4,4,Champions
720,57,88,9564.365955829619,1,2,2,Lost
721,10,82,10304.96342840195,4,1,3,Others
722,29,86,7757.087972831727,2,2,1,Lost
723,22,84,10910.467083883283,3,1,4,Others
724,10,101,14133.479582214355,4,4,5,Champions
725,0,96,9975.638475584983,5,3,3,Others
726,28,95,8883.28894994259,2,3,2,Others
727,62,98,12120.721499419215,1,4,5,Loyal
728,1,95,11034.739983558657,5,3,4,Others
729,18,92,10714.814058828353,3,3,3,Others
730,44,89,9976.875957596303,1,2,3,Lost
731,0,88,11378.429511737824,5,2,4,Others
732,3,86,9608.762081432344,5,2,2,Others
733,6,91,12417.926639676092,4,3,5,Others
734,32,99,11101.282029175756,2,4,4,Loyal
735,7,99,12095.652459955216,4,4,5,Champions
736,33,94,8125.852021789551,2,3,1,Others
737,49,90,9536.28600177765,1,2,2,Lost
738,7,92,12685.372018575668,4,3,5,Others
739,10,93,6827.468455529214,4,3,1,Others
740,3,79,8697.277003598212,5,1,1,Others
741,13,99,10287.912989330292,3,4,3,Loyal
742,8,97,10199.36152253151,4,4,3,Loyal
743,8,123,13896.856534790993,4,5,5,Champions
744,12,91,9392.989508342742,3,3,2,Others
745,6,90,9929.449050426481,4,2,3,Others
746,14,86,8950.287520265578,3,2,2,Others
747,27,79,8372.137409853935,2,1,1,Lost
748,8,99,11725.441968965528,4,4,4,Champions
749,11,96,10853.191507005691,4,4,4,Champions
750,12,88,9696.009022641181,3,2,2,Others
751,14,98,13047.427534389495,3,4,5,Loyal
752,10,100,10445.912080669403,4,4,3,Loyal
753,53,94,9301.198507595063,1,3,2,Others
754,147,98,7382.754017472268,1,4,1,Loyal
755,18,91,9293.668538236618,3,3,2,Others
756,3,97,9871.356005132197,5,4,3,Loyal
757,48,88,13037.06698179245,1,2,5,At Risk
758,19,103,11348.715970468522,3,5,4,Loyal
759,0,100,10106.073059868815,5,4,3,Loyal
760,16,99,9982.951543378827,3,4,3,Loyal
761,6,89,9838.269971179961,4,2,3,Others
762,4,93,8104.7609945774075,5,3,1,Others
763,8,82,10017.253963160514,4,1,3,Others
764,0,108,12479.914432668686,5,5,5,Champions
765,30,82,7715.731475830078,2,1,1,Lost
766,3,93,12727.562516355516,5,3,5,Others
767,3,110,10897.110481667518,5,5,4,Champions
768,17,109,12908.609923148157,3,5,5,Loyal
769,9,111,11411.112433862685,4,5,4,Champions
770,2,95,9292.537442064286,5,3,2,Others
771,17,101,9582.86151089668,3,4,2,Loyal
772,0,105,11918.656918525698,5,5,5,Champions
773,37,97,9355.931002259254,2,4,2,Loyal
774,0,78,9076.09101047516,5,1,2,Others
775,23,76,7009.327461814881,2,1,1,Lost
776,58,97,7121.230013656617,1,4,1,Loyal
777,24,92,9678.582893013954,2,3,2,Others
778,32,74,8868.877415370942,2,1,2,Lost
779,46,109,12177.970017790794,1,5,5,Loyal
780,7,72,8782.674988901616,4,1,1,Others
781,3,110,12953.537015104295,5,5,5,Champions
782,22,93,12333.512894868853,3,3,5,Others
783,16,90,10247.099017381666,3,2,3,Others
784,47,101,12785.984534835816,1,4,5,Loyal
785,1,82,7907.970047497747,5,1,1,Others
786,12,94,11916.831984055043,3,3,5,Others
787,76,80,11746.300075149536,1,1,4,At Risk
788,2,88,8052.742522192001,5,2,1,Others
789,8,94,9700.949461638926,4,3,2,Others
790,32,86,9526.891507959366,2,2,2,Lost
791,11,102,13464.245480751992,4,5,5,Champions
792,141,81,10357.03195168972,1,1,3,Lost
793,8,89,8580.871517181396,4,2,1,Others
794,32,86,9136.36895160675,2,2,2,Lost
795,49,100,13204.605529069904,1,4,5,Loyal
796,13,94,9997.549965262413,3,3,3,Others
797,11,88,8896.225025558473,4,2,2,Others
798,41,95,12258.735998010634,1,3,5,At Risk
799,23,87,11413.503563690183,2,2,4,At Risk
800,33,114,11632.497488164901,2,5,4,Loyal
801,70,80,11559.97950863838,1,1,4,At Risk
802,13,93,11415.706077528,3,3,4,Others
803,10,100,10362.409529852868,4,4,3,Loyal
804,26,89,9371.092504787446,2,2,2,Lost
805,18,95,12297.834008836746,3,3,5,Others
806,17,89,9993.900970649718,3,2,3,Others
807,12,83,13476.635431623463,3,1,5,Others
808,20,98,12601.3585688591,3,4,5,Loyal
809,20,104,12785.85950613022,3,5,5,Loyal
810,0,92,6856.625479698181,5,3,1,Others
811,44,98,11427.753375768661,1,4,4,Loyal
812,10,88,11164.473554420472,4,2,4,Others
813,0,85,9508.664005994797,5,1,2,Others
814,32,89,9564.96246151924,2,2,2,Lost
815,46,98,8568.5260268569,1,4,1,Loyal
816,37,79,9728.515018463135,2,1,2,Lost
817,78,91,10011.803021180629,1,2,3,Lost
818,22,74,7847.031003522872,3,1,1,Others
819,34,94,10346.6869846344,2,3,3,Others
820,24,95,11511.767489433287,2,3,4,At Risk
821,10,95,8668.714450001717,4,3,1,Others
822,14,92,12305.75105247498,3,3,5,Others
823,26,75,7176.785485458373,2,1,1,Lost
824,1,87,7688.574451732636,5,2,1,Others
825,26,99,10744.966468811037,2,4,3,Loyal
826,8,91,9347.044497799872,4,3,2,Others
827,25,104,11119.596047067642,2,5,4,Loyal
828,32,97,13333.929981565474,2,4,5,Loyal
829,83,82,8813.811421334743,1,1,1,Lost
830,8,83,9489.048006272315,4,1,2,Others
831,9,105,11999.75805003643,4,5,5,Champions
832,26,89,10710.322959983352,2,2,3,Lost
833,14,85,9564.811473608019,3,1,2,Others
834,23,92,7722.045019364356,2,3,1,Others
835,7,94,11266.279964423178,4,3,4,Others
836,4,96,10852.741023588182,5,3,4,Others
837,70,115,10805.322029972076,1,5,4,Loyal
838,20,100,13141.651999092102,3,4,5,Loyal
839,29,100,10259.9595009923,2,4,3,Loyal
840,59,100,9379.72593665123,1,4,2,Loyal
841,13,97,11563.80345208645,3,4,4,Loyal
842,35,80,9407.19145553112,2,1,2,Lost
843,0,100,11677.500502800942,5,4,4,Champions
844,0,75,7964.124963283537,5,1,1,Others
845,9,106,9170.813518905641,4,5,2,Loyal
846,20,72,8250.196969461442,3,1,1,Others
847,3,78,7273.1245004415505,5,1,1,Others
848,29,89,8313.24997704029,2,2,1,Lost
849,14,100,8986.089479017259,3,4,2,Loyal
850,31,101,12019.228422236443,2,4,5,Loyal
851,21,94,10504.426352238654,3,3,3,Others
852,69,85,11606.984974360465,1,1,4,At Risk
853,1,96,9298.996507263186,5,3,2,Others
854,43,113,11313.483503985406,1,5,4,Loyal
855,7,94,8730.793933582307,4,3,1,Others
856,27,97,12721.828544044494,2,4,5,Loyal
857,29,95,8041.308045363425,2,3,1,Others
858,59,82,11125.15250108242,1,1,4,At Risk
859,36,93,11381.096971940997,2,3,4,At Risk
860,14,98,8182.322010612486,3,4,1,Loyal
861,10,92,8898.365527534484,4,3,2,Others
862,78,98,11735.459516477587,1,4,4,Loyal
863,43,79,7859.448986482618,1,1,1,Lost
864,48,83,8825.723545002937,1,1,2,Lost
865,1,102,10221.666922163964,5,5,3,Loyal
866,48,96,10274.616396999358,1,4,3,Loyal
867,30,102,10559.440053725242,2,5,3,Loyal
868,34,84,8779.153471374513,2,1,1,Lost
869,24,86,9716.421517038345,2,2,2,Lost
870,9,113,13575.177069044114,4,5,5,Champions
871,65,78,8017.218074178695,1,1,1,Lost
872,0,104,11419.668985569479,5,5,4,Champions
873,14,96,10082.064468097686,3,4,3,Loyal
874,46,76,6337.441499972343,1,1,1,Lost
875,24,97,10259.217515707016,2,4,3,Loyal
876,61,88,12050.192553710938,1,2,5,At Risk
877,6,85,9072.291088294984,4,1,2,Others
878,6,108,13330.785027003287,4,5,5,Champions
879,1,100,10512.217013132573,5,4,3,Loyal
880,65,83,11314.12948462963,1,1,4,At Risk
881,39,93,9702.039993047714,1,3,2,Others
882,37,90,9405.008017134667,2,2,2,Lost
883,29,83,7533.886035919189,2,1,1,Lost
884,23,99,13852.317974925041,2,4,5,Loyal
885,20,76,10297.068548440933,3,1,3,Others
886,28,87,8347.413995194434,2,2,1,Lost
887,5,88,10332.256034517288,4,2,3,Others
888,1,101,11927.546057605743,5,4,5,Champions
889,66,82,10163.40748066902,1,1,3,Lost
890,37,103,12885.933556938167,2,5,5,Loyal
891,25,83,9295.632006120682,2,1,2,Lost
892,24,82,11072.778489589691,2,1,4,At Risk
893,8,90,6768.776958227155,4,2,1,Others
894,31,99,11839.956891059875,2,4,5,Loyal
895,2,91,10159.259088981153,5,3,3,Others
896,62,92,8583.934002542495,1,3,1,Others
897,5,103,11875.969424057004,4,5,5,Champions
898,24,89,9210.181935024262,2,2,2,Lost
899,15,92,12486.842028188707,3,3,5,Others
900,47,81,8937.609531402588,1,1,2,Lost
901,1,99,7475.569002056121,5,4,1,Loyal
902,16,102,9490.600937891008,3,5,2,Loyal
903,0,118,11951.227069187164,5,5,5,Champions
904,0,87,9022.510968470575,5,2,2,Others
905,2,84,8910.696996164323,5,1,2,Others
906,15,106,10482.396013069152,3,5,3,Loyal
907,59,89,10129.40145893097,1,2,3,Lost
908,29,85,10827.274873590473,2,1,4,At Risk
909,2,77,6727.591508340835,5,1,1,Others
910,7,96,10725.444066572189,4,4,3,Loyal
911,109,73,11221.933993017674,1,1,4,At Risk
912,24,75,7043.080472660065,2,1,1,Lost
913,76,96,13052.225477719305,1,4,5,Loyal
914,48,99,10482.24555838108,1,4,3,Loyal
915,1,101,12327.179964256287,5,5,5,Champions
916,116,87,13232.608510303498,1,2,5,At Risk
917,67,91,8180.007015752792,1,2,1,Lost
918,9,94,8433.11749074459,4,3,1,Others
919,23,89,7985.163519024848,2,2,1,Lost
920,35,86,7851.322454690935,2,2,1,Lost
921,37,97,12125.000957751276,2,4,5,Loyal
922,20,101,12458.768495821952,3,4,5,Loyal
923,9,76,9548.766516637803,4,1,2,Others
924,5,91,8238.19750404358,4,3,1,Others
925,12,99,8602.069917202,3,4,1,Loyal
926,22,96,11874.403971171381,3,4,5,Loyal
927,2,101,12563.208977043629,5,4,5,Champions
928,11,82,7167.544491195677,4,1,1,Others
929,54,86,10287.802526545524,1,2,3,Lost
930,2,85,9910.487999725343,5,1,3,Others
931,25,85,10751.212023568152,2,1,3,Lost
932,52,96,12439.711560654636,1,4,5,Loyal
933,47,103,10538.17954685688,1,5,3,Loyal
934,14,113,10441.562916374209,3,5,3,Loyal
935,50,84,10756.705467844007,1,1,3,Lost
936,0,96,8266.696020770074,5,3,1,Others
937,69,104,10788.169955325127,1,5,4,Loyal
938,170,82,10834.257985281944,1,1,4,At Risk
939,8,96,11641.917030668257,4,4,4,Champions
940,19,100,10718.555987048148,3,4,3,Loyal
941,11,95,11098.282493591307,4,3,4,Others
942,12,91,12822.847003793717,3,3,5,Others
943,17,84,9105.292964553833,3,1,2,Others
944,0,95,11085.051888632774,5,3,4,Others
945,4,86,8789.101487946511,5,2,1,Others
946,76,94,13138.10598869324,1,3,5,At Risk
947,4,109,10269.915454196931,5,5,3,Loyal
948,61,84,9258.91654276848,1,1,2,Lost
949,6,106,11493.723492968082,4,5,4,Champions
950,1,103,10187.337536501884,5,5,3,Loyal
951,78,93,9787.024011039735,1,3,2,Others
952,7,105,12344.857507574558,4,5,5,Champions
953,6,105,10733.073486423493,4,5,3,Loyal
954,113,89,9861.603081679343,1,2,3,Lost
955,8,90,11356.151528739927,4,2,4,Others
956,9,96,8561.541439127923,4,4,1,Loyal
957,63,92,10563.982486450672,1,3,3,Others
958,0,88,8831.11744978428,5,2,2,Others
959,1,86,10513.605531978606,5,2,3,Others
960,11,96,10752.443039608002,4,4,3,Loyal
961,11,101,10972.34395084381,4,4,4,Champions
962,41,101,11876.623953270913,1,4,5,Loyal
963,9,99,10910.22752251625,4,4,4,Champions
964,110,82,6798.5124887943275,1,1,1,Lost
965,8,96,12122.236040651802,4,4,5,Champions
966,9,74,7205.373033714293,4,1,1,Others
967,8,90,9967.473005199434,4,2,3,Others
968,74,97,11478.987998366356,1,4,4,Loyal
969,23,89,11355.319526696207,2,2,4,At Risk
970,58,112,12420.326392173763,1,5,5,Loyal
971,25,99,12238.74952403307,2,4,5,Loyal
972,4,92,11133.37646114826,5,3,4,Others
973,11,78,6150.565487623216,4,1,1,Others
974,19,102,12182.56744378805,3,5,5,Loyal
975,15,91,9548.656920862199,3,3,2,Others
976,43,85,9188.665020513536,1,1,2,Lost
977,22,86,10149.571472907066,3,2,3,Others
978,9,96,12877.788534080984,4,4,5,Champions
979,3,80,7494.679007267951,5,1,1,Others
980,18,97,10210.03750357628,3,4,3,Loyal
981,5,99,10575.7179762125,4,4,3,Loyal
982,8,83,8725.293045306207,4,1,1,Others
983,0,99,13718.283507966995,5,4,5,Champions
984,11,95,11390.041467952728,4,3,4,Others
985,22,100,10740.449969768524,3,4,3,Loyal
986,38,85,10823.818497180939,2,1,4,At Risk
987,78,82,10024.106979513168,1,1,3,Lost
988,41,110,11577.030003404618,1,5,4,Loyal
989,25,89,8353.563018894196,2,2,1,Lost
990,39,89,10995.56249155998,1,2,4,At Risk
991,43,105,10983.389536428453,1,5,4,Loyal
992,43,88,10040.380908274652,1,2,3,Lost
993,24,87,8446.36448864937,2,2,1,Lost
994,50,96,11270.179532814027,1,4,4,Loyal
995,5,72,8788.046007025241,4,1,1,Others
996,7,81,7391.9009799957275,4,1,1,Others
997,14,91,7516.52147974968,3,3,1,Others
998,52,91,8274.45650653839,1,2,1,Lost
999,52,84,7511.1595154166225,1,1,1,Lost
1000,4,80,11382.265557312967,5,1,4,Others
1001,13,102,9746.34793846607,3,5,2,Loyal
1002,4,81,11371.232538866996,5,1,4,Others
1003,4,95,11020.731056118013,5,3,4,Others
1004,21,87,8893.23558752537,3,2,2,Others
1005,16,87,9243.89891910553,3,2,2,Others
1006,3,97,10646.795983958242,5,4,3,Loyal
1007,20,91,12509.241473150252,3,3,5,Others
1008,23,72,8701.814517641069,2,1,1,Lost
1009,24,83,10752.14498744011,2,1,3,Lost
1010,41,85,7071.3394869565955,1,1,1,Lost
1011,150,96,9457.949971771239,1,4,2,Loyal
1012,19,90,11054.26551911831,3,2,4,Others
1013,15,86,8841.074458932877,3,2,2,Others
1014,6,78,7862.371531391143,4,1,1,Others
1015,11,93,9013.356521737578,4,3,2,Others
1016,6,86,9261.426996064187,4,2,2,Others
1017,3,86,8281.042940831185,5,2,1,Others
1018,27,79,8538.043520760535,2,1,1,Lost
1019,9,104,10137.614473605154,4,5,3,Loyal
1020,6,93,10820.170466613768,4,3,4,Others
1021,1,79,7064.321934390066,5,1,1,Others
1022,5,91,9449.267994332313,4,3,2,Others
1023,2,87,10549.11292901039,5,2,3,Others
1024,129,86,8521.34100880623,1,2,1,Lost
1025,17,112,10155.392466235162,3,5,3,Loyal
1026,61,99,13005.8090123415,1,4,5,Loyal
1027,2,108,11469.646415376663,5,5,4,Champions
1028,43,89,10226.866403841972,1,2,3,Lost
1029,9,102,8616.062943601608,4,5,1,Loyal
1030,63,93,9236.6185128212,1,3,2,Others
1031,10,107,11437.84949541092,4,5,4,Champions
1032,76,89,7539.783506989481,1,2,1,Lost
1033,23,95,10982.424519205091,2,3,4,At Risk
1034,38,87,9296.469056200984,2,2,2,Lost
1035,9,103,10812.044470810892,4,5,4,Champions
1036,4,81,7440.960978722573,4,1,1,Others
1037,2,103,13718.67998642921,5,5,5,Champions
1038,23,101,9448.662492895124,2,4,2,Loyal
1039,2,124,12791.984958291052,5,5,5,Champions
1040,6,100,9010.586500406265,4,4,2,Loyal
1041,10,95,10907.05851650238,4,3,4,Others
1042,74,94,8928.017518901825,1,3,2,Others
1043,9,94,8860.51499290466,4,3,2,Others
1044,31,88,11553.8635617733,2,2,4,At Risk
1045,40,98,10816.042003846169,1,4,4,Loyal
1046,31,89,10410.312493801119,2,2,3,Lost
1047,12,103,10506.53546357155,3,5,3,Loyal
1048,21,100,9804.188401198386,3,4,2,Loyal
1049,14,105,12497.44442474842,3,5,5,Loyal
1050,23,103,10082.978926181793,2,5,3,Loyal
1051,63,96,7961.108897304534,1,4,1,Loyal
1052,33,92,9046.778465700148,2,3,2,Others
1053,139,100,9366.263459277152,1,4,2,Loyal
1054,0,95,11574.442953395845,5,3,4,Others
1055,5,90,8698.657523560523,4,2,1,Others
1056,11,99,12654.343955111506,4,4,5,Champions
1057,9,101,11019.607538032531,4,4,4,Champions
1058,18,102,10708.18549630642,3,5,3,Loyal
1059,35,88,9736.685402965544,2,2,2,Lost
1060,37,92,8815.234953689574,2,3,1,Others
1061,15,97,13503.267088341714,3,4,5,Loyal
1062,67,97,11279.098423528674,1,4,4,Loyal
1063,40,108,10524.976525831224,1,5,3,Loyal
1064,70,91,10797.875446987155,1,2,4,At Risk
1065,7,88,8927.950989198685,4,2,2,Others
1066,21,90,11177.782996749878,3,2,4,Others
1067,34,94,8895.23554224968,2,3,2,Others
1068,23,88,10633.884491705894,2,2,3,Lost
1069,22,97,7901.642522382736,3,4,1,Loyal
1070,28,86,9847.617934715747,2,2,3,Lost
1071,4,104,12654.814928245545,5,5,5,Champions
1072,16,88,8253.840976858139,3,2,1,Others
1073,28,84,7472.632499694826,2,1,1,Lost
1074,53,97,13685.525957393646,1,4,5,Loyal
1075,13,83,9113.602082490921,3,1,2,Others
1076,96,98,11984.07642426491,1,4,5,Loyal
1077,17,84,11271.389951133728,3,1,4,Others
1078,67,98,11188.079528999326,1,4,4,Loyal
1079,66,96,8110.997937583922,1,4,1,Loyal
1080,15,82,9261.059068894387,3,1,2,Others
1081,35,92,10755.367996072771,2,3,3,Others
1082,2,99,10346.088016057014,5,4,3,Loyal
1083,18,85,10598.680035734176,3,1,3,Others
1084,10,91,9000.617473554614,4,3,2,Others
1085,6,104,10407.223521304131,4,5,3,Loyal
1086,1,104,10959.576950085164,5,5,4,Champions
1087,47,65,7599.071513104439,1,1,1,Lost
1088,1,82,8392.810467660427,5,1,1,Others
1089,9,71,6328.071019768715,4,1,1,Others
1090,11,113,13497.735574042797,4,5,5,Champions
1091,48,97,9712.742486572266,1,4,2,Loyal
1092,19,88,8879.761022734641,3,2,2,Others
1093,16,113,13199.414541840551,3,5,5,Loyal
1094,35,84,9990.722480106353,2,1,3,Lost
1095,71,100,11207.461472296714,1,4,4,Loyal
1096,5,93,14016.127087974548,4,3,5,Others
