cust_id,city,total_spend,avg_customer_spend
3741,Dubai,10547.79447760582,10358.992556933496
3123,Sharjah,10545.863422501086,10358.992556933496
1627,Sharjah,10544.196411752699,10358.992556933496
4724,Abu Dhabi,10542.807480359077,10358.992556933496
640,Dubai,10542.80302362442,10358.992556933496
3301,Sharjah,10542.317486882213,10358.992556933496
553,Abu Dhabi,10542.13200750351,10358.992556933496
609,Dubai,10541.373495125774,10358.992556933496
2959,Sharjah,10540.676002717015,10358.992556933496
2026,Sharjah,10540.126054525375,10358.992556933496
2115,Dubai,10539.675958299638,10358.992556933496
4753,Dubai,10538.43348441124,10358.992556933496
933,Dubai,10538.179546856878,10358.992556933496
1164,Dubai,10536.533501434327,10358.992556933496
1495,Sharjah,10536.488919734955,10358.992556933496
215,Dubai,10536.150002384184,10358.992556933496
3224,Dubai,10535.952553677558,10358.992556933496
1527,Abu Dhabi,10534.454466819765,10358.992556933496
205,Dubai,10531.059975004198,10358.992556933496
4262,Dubai,10529.860915756224,10358.992556933496
3398,Abu Dhabi,10526.817454576492,10358.992556933496
2233,Dubai,10526.598511075976,10358.992556933496
2633,Sharjah,10526.30746693611,10358.992556933496
1928,Sharjah,10525.821457362174,10358.992556933496
1063,Dubai,10524.976525831224,10358.992556933496
4241,Dubai,10524.628522872927,10358.992556933496
4748,Abu Dhabi,10523.853015351293,10358.992556933496
459,Sharjah,10520.019459962843,10358.992556933496
3955,Abu Dhabi,10518.96799263954,10358.992556933496
3499,Abu Dhabi,10518.779939556121,10358.992556933496
2995,Dubai,10518.529535102845,10358.992556933496
3960,Abu Dhabi,10517.620473790168,10358.992556933496
2850,Dubai,10516.901060950755,10358.992556933496
3020,Dubai,10516.736049985882,10358.992556933496
2029,Abu Dhabi,10516.35453107357,10358.992556933496
2848,Dubai,10515.604632782935,10358.992556933496
1533,Abu Dhabi,10515.226929163935,10358.992556933496
1970,Dubai,10514.251480531691,10358.992556933496
2946,Dubai,10514.232024645806,10358.992556933496
959,Sharjah,10513.605531978608,10358.992556933496
4659,Abu Dhabi,10513.268486499785,10358.992556933496
3897,Dubai,10512.220970392225,10358.992556933496
879,Sharjah,10512.217013132577,10358.992556933496
1828,Abu Dhabi,10511.823474121093,10358.992556933496
2817,Dubai,10511.789983224871,10358.992556933496
3531,Dubai,10511.745453405383,10358.992556933496
3586,Dubai,10509.550939142704,10358.992556933496
355,Dubai,10507.852528357507,10358.992556933496
3447,Dubai,10506.583992457388,10358.992556933496
1047,Sharjah,10506.535463571548,10358.992556933496
189,Abu Dhabi,10504.698488593103,10358.992556933496
4060,Abu Dhabi,10504.43146996498,10358.992556933496
851,Sharjah,10504.426352238654,10358.992556933496
1158,Abu Dhabi,10504.096456670763,10358.992556933496
4934,Dubai,10502.750962042808,10358.992556933496
3314,Dubai,10502.512470149995,10358.992556933496
2436,Sharjah,10502.165512454509,10358.992556933496
4436,Sharjah,10501.612968063355,10358.992556933496
3386,Abu Dhabi,10501.300970554352,10358.992556933496
1787,Dubai,10497.307934260367,10358.992556933496
1189,Dubai,10496.167548084259,10358.992556933496
2476,Abu Dhabi,10495.64394285679,10358.992556933496
4220,Abu Dhabi,10495.151059412956,10358.992556933496
1724,Dubai,10494.84796844721,10358.992556933496
3186,Dubai,10492.936049842836,10358.992556933496
3618,Abu Dhabi,10490.476871895791,10358.992556933496
3826,Dubai,10487.749508047105,10358.992556933496
3665,Sharjah,10486.814929985998,10358.992556933496
1243,Dubai,10486.075479578973,10358.992556933496
4084,Dubai,10485.027561593059,10358.992556933496
2599,Dubai,10483.727041602135,10358.992556933496
906,Sharjah,10482.396013069152,10358.992556933496
914,Dubai,10482.24555838108,10358.992556933496
2782,Abu Dhabi,10482.182519841192,10358.992556933496
140,Dubai,10480.934015607834,10358.992556933496
3672,Abu Dhabi,10480.673477554321,10358.992556933496
4414,Dubai,10479.51692290306,10358.992556933496
3477,Dubai,10477.845482110979,10358.992556933496
528,Dubai,10476.088502526285,10358.992556933496
4417,Sharjah,10471.621020185945,10358.992556933496
4953,Dubai,10471.388520050052,10358.992556933496
1479,Abu Dhabi,10470.532480430604,10358.992556933496
4151,Abu Dhabi,10470.350995886327,10358.992556933496
2,Abu Dhabi,10469.128954315187,10358.992556933496
187,Abu Dhabi,10468.797582578658,10358.992556933496
1987,Dubai,10467.690486979487,10358.992556933496
4087,Dubai,10466.897020530705,10358.992556933496
2387,Abu Dhabi,10466.13810353279,10358.992556933496
4680,Sharjah,10464.630496215821,10358.992556933496
2339,Dubai,10463.708988511564,10358.992556933496
2102,Dubai,10462.847447919847,10358.992556933496
1097,Dubai,10460.210472404959,10358.992556933496
1799,Dubai,10456.991000175476,10358.992556933496
2297,Abu Dhabi,10453.83595395088,10358.992556933496
3153,Dubai,10452.358489775655,10358.992556933496
2541,Dubai,10451.535489034652,10358.992556933496
209,Sharjah,10451.487461113931,10358.992556933496
3545,Dubai,10447.120523166655,10358.992556933496
752,Dubai,10445.912080669403,10358.992556933496
1332,Dubai,10441.756424474717,10358.992556933496
1889,Dubai,10441.606985712051,10358.992556933496
934,Dubai,10441.562916374207,10358.992556933496
488,Abu Dhabi,10438.313989090919,10358.992556933496
4430,Abu Dhabi,10437.679444169997,10358.992556933496
3577,Abu Dhabi,10437.612044262887,10358.992556933496
3740,Dubai,10437.327508163451,10358.992556933496
1259,Abu Dhabi,10437.131530284885,10358.992556933496
3901,Abu Dhabi,10435.876023364066,10358.992556933496
2002,Sharjah,10433.920925641061,10358.992556933496
607,Sharjah,10433.12004415989,10358.992556933496
4810,Dubai,10432.213496398927,10358.992556933496
3847,Dubai,10431.157504975794,10358.992556933496
115,Abu Dhabi,10430.74348721504,10358.992556933496
3240,Sharjah,10430.414038634302,10358.992556933496
520,Abu Dhabi,10429.227513480186,10358.992556933496
4925,Sharjah,10429.218519592283,10358.992556933496
4613,Abu Dhabi,10425.195963048936,10358.992556933496
289,Sharjah,10424.869980239868,10358.992556933496
1740,Dubai,10424.109986448286,10358.992556933496
1562,Abu Dhabi,10424.041945886614,10358.992556933496
1149,Dubai,10422.549079251292,10358.992556933496
1947,Dubai,10422.198478126526,10358.992556933496
2048,Sharjah,10421.707466363905,10358.992556933496
399,Abu Dhabi,10421.643480110166,10358.992556933496
4892,Dubai,10419.894970607758,10358.992556933496
4137,Sharjah,10418.53299806118,10358.992556933496
3087,Sharjah,10415.741008663179,10358.992556933496
2311,Abu Dhabi,10414.69510588646,10358.992556933496
2447,Sharjah,10413.624508333201,10358.992556933496
1122,Sharjah,10413.571486687657,10358.992556933496
290,Dubai,10410.94403269291,10358.992556933496
1046,Dubai,10410.312493801119,10358.992556933496
2635,Dubai,10410.212992477418,10358.992556933496
2046,Abu Dhabi,10409.038958859443,10358.992556933496
4196,Dubai,10407.914990544317,10358.992556933496
3217,Dubai,10407.798478806017,10358.992556933496
1085,Abu Dhabi,10407.22352130413,10358.992556933496
1160,Dubai,10406.646992731095,10358.992556933496
2700,Dubai,10404.738456487654,10358.992556933496
4936,Dubai,10404.618549275398,10358.992556933496
3214,Dubai,10403.845912742614,10358.992556933496
3754,Sharjah,10403.314080369471,10358.992556933496
2193,Sharjah,10402.783520221712,10358.992556933496
653,Dubai,10400.815924930572,10358.992556933496
4712,Dubai,10400.064520096781,10358.992556933496
3928,Abu Dhabi,10399.59439387321,10358.992556933496
106,Sharjah,10397.23346800804,10358.992556933496
3713,Dubai,10396.498003149034,10358.992556933496
3125,Abu Dhabi,10394.77945432663,10358.992556933496
2779,Sharjah,10394.414052188398,10358.992556933496
1806,Dubai,10392.824994182587,10358.992556933496
1565,Abu Dhabi,10392.528975379464,10358.992556933496
564,Sharjah,10392.494044566154,10358.992556933496
1119,Sharjah,10392.281450462338,10358.992556933496
460,Dubai,10390.918425178526,10358.992556933496
99,Dubai,10388.945037496092,10358.992556933496
709,Dubai,10387.29849243164,10358.992556933496
4533,Abu Dhabi,10387.29703564644,10358.992556933496
4874,Dubai,10386.832511997223,10358.992556933496
3255,Dubai,10381.136938524243,10358.992556933496
3078,Sharjah,10381.08398718834,10358.992556933496
3990,Dubai,10380.956982803345,10358.992556933496
2260,Dubai,10379.490533852577,10358.992556933496
1759,Abu Dhabi,10378.658994150159,10358.992556933496
4230,Dubai,10375.266036701201,10358.992556933496
3443,Abu Dhabi,10372.705487918853,10358.992556933496
89,Abu Dhabi,10370.475423049927,10358.992556933496
2984,Dubai,10366.839006471635,10358.992556933496
3271,Sharjah,10365.766510391237,10358.992556933496
461,Dubai,10365.24053926468,10358.992556933496
1637,Dubai,10363.757547473906,10358.992556933496
2653,Abu Dhabi,10363.677950644493,10358.992556933496
628,Dubai,10362.731993174553,10358.992556933496
803,Dubai,10362.409529852866,10358.992556933496
4794,Sharjah,10362.226052832604,10358.992556933496
4123,Dubai,10361.837053561212,10358.992556933496
3113,Sharjah,10361.258483505251,10358.992556933496
1708,Abu Dhabi,10360.32148990631,10358.992556933496
