cust_id,city,total_spend,spend_tier
604,Abu Dhabi,12342.330947422983,Medium
4819,Dubai,12334.392051124572,Medium
2222,Abu Dhabi,12334.040442848205,Medium
782,Abu Dhabi,12333.512894868853,Medium
647,Dubai,12332.378967380519,Medium
3520,Dubai,12331.305992627143,Medium
2123,Sharjah,12329.972895407673,Medium
1315,Abu Dhabi,12329.314504671098,Medium
915,Sharjah,12327.179964256286,Medium
4910,Dubai,12325.838009476664,Medium
3144,Abu Dhabi,12319.51399178505,Medium
308,Dubai,12317.684903192518,Medium
4762,Dubai,12315.680978155135,Medium
1786,Sharjah,12312.908044767379,Medium
3416,Abu Dhabi,12312.373466944697,Medium
4487,Abu Dhabi,12311.599502921104,Medium
2303,Dubai,12310.55600616932,Medium
3656,Abu Dhabi,12308.384974217417,Medium
1991,Sharjah,12307.897920036316,Medium
2843,Dubai,12307.082467293742,Medium
822,Dubai,12305.751052474974,Medium
2813,Dubai,12302.575445580484,Medium
3706,Dubai,12299.471941232683,Medium
805,Dubai,12297.834008836746,Medium
3563,Abu Dhabi,12294.418056440354,Medium
38,Abu Dhabi,12290.424487590788,Medium
3809,Dubai,12289.536959981917,Medium
1389,Dubai,12289.419984102253,Medium
4252,Dubai,12287.406935977935,Medium
2983,Dubai,12284.472502422333,Medium
1156,Dubai,12282.009491157529,Medium
4112,Dubai,12278.42239906788,Medium
1432,Abu Dhabi,12278.119061851501,Medium
1297,Sharjah,12274.777005887034,Medium
2346,Dubai,12274.766984844211,Medium
2842,Sharjah,12274.538455486298,Medium
4877,Abu Dhabi,12274.359074354174,Medium
1218,Sharjah,12270.308987593651,Medium
4280,Dubai,12270.230523967744,Medium
3555,Dubai,12260.102934837343,Medium
1784,Dubai,12259.053059995174,Medium
4440,Dubai,12259.003979396823,Medium
798,Dubai,12258.735998010634,Medium
1099,Abu Dhabi,12255.808473730089,Medium
2160,Dubai,12255.06796543598,Medium
84,Sharjah,12254.283024907114,Medium
1130,Sharjah,12252.40491309166,Medium
4986,Sharjah,12251.856480133532,Medium
2393,Abu Dhabi,12250.23198707104,Medium
14,Dubai,12247.775437974931,Medium
472,Abu Dhabi,12246.22647702694,Medium
971,Sharjah,12238.74952403307,Medium
3786,Sharjah,12237.201447212698,Medium
242,Sharjah,12232.041443705555,Medium
1586,Sharjah,12231.803492975241,Medium
3228,Abu Dhabi,12229.457922172547,Medium
3015,Sharjah,12228.435991930963,Medium
3791,Abu Dhabi,12228.122918224337,Medium
2860,Sharjah,12227.141511821746,Medium
1940,Abu Dhabi,12224.516538262367,Medium
4758,Dubai,12223.990079164505,Medium
2113,Sharjah,12223.158589625358,Medium
2584,Abu Dhabi,12222.668906140329,Medium
4114,Dubai,12222.6440251112,Medium
2714,Abu Dhabi,12220.420939874652,Medium
1375,Dubai,12218.185995924474,Medium
4382,Abu Dhabi,12216.800014376639,Medium
2340,Abu Dhabi,12215.998993206022,Medium
2638,Abu Dhabi,12214.044528484346,Medium
4584,Abu Dhabi,12212.81845293045,Medium
4350,Sharjah,12209.813413226604,Medium
2390,Dubai,12205.15500369072,Medium
2953,Abu Dhabi,12204.34054903984,Medium
1250,Dubai,12197.986944985389,Medium
2987,Dubai,12193.830953598022,Medium
1951,Abu Dhabi,12192.142420577999,Medium
3870,Dubai,12191.725976705548,Medium
4496,Dubai,12190.658517217636,Medium
3473,Abu Dhabi,12188.717466616632,Medium
4803,Dubai,12188.078922843932,Medium
2759,Dubai,12187.90594627857,Medium
2152,Abu Dhabi,12186.785965847967,Medium
3225,Abu Dhabi,12186.282998466488,Medium
4287,Sharjah,12186.056459951402,Medium
2248,Abu Dhabi,12184.605493164061,Medium
1890,Dubai,12184.369523191452,Medium
974,Abu Dhabi,12182.567443788053,Medium
2225,Dubai,12182.193477416038,Medium
247,Dubai,12180.610462069513,Medium
779,Sharjah,12177.970017790793,Medium
1893,Sharjah,12177.567044138912,Medium
3042,Dubai,12176.696027708052,Medium
2992,Dubai,12174.109888172148,Medium
4504,Sharjah,12173.818045318127,Medium
4649,Dubai,12171.269041895865,Medium
1641,Abu Dhabi,12170.252879381178,Medium
1817,Dubai,12169.707939863205,Medium
445,Dubai,12167.126386928558,Medium
606,Sharjah,12166.933902549743,Medium
4991,Sharjah,12166.708499288558,Medium
4774,Dubai,12166.68740415573,Medium
706,Dubai,12160.05096974373,Medium
3650,Dubai,12159.005411434176,Medium
2011,Sharjah,12158.570977306366,Medium
2156,Dubai,12158.28596327305,Medium
1226,Dubai,12156.354120874405,Medium
2134,Dubai,12154.799535894395,Medium
487,Abu Dhabi,12153.571938991548,Medium
466,Dubai,12148.242484188084,Medium
4694,Sharjah,12143.65449206829,Medium
2235,Dubai,12139.659970426563,Medium
206,Dubai,12136.169939708712,Medium
675,Dubai,12135.43946900368,Medium
2315,Dubai,12134.494462668894,Medium
3145,Dubai,12133.717525482178,Medium
1311,Abu Dhabi,12132.239516592024,Medium
4444,Dubai,12129.811984479427,Medium
2967,Sharjah,12129.662999486922,Medium
3587,Dubai,12129.612890243525,Medium
1408,Dubai,12127.940069627763,Medium
921,Sharjah,12125.000957751274,Medium
2911,Sharjah,12123.794000935553,Medium
2341,Sharjah,12123.319925141335,Medium
965,Sharjah,12122.236040651802,Medium
727,Dubai,12120.721499419215,Medium
425,Abu Dhabi,12118.37043862343,Medium
2938,Sharjah,12116.73848042488,Medium
1489,Abu Dhabi,12116.618894720075,Medium
442,Sharjah,12114.554013526442,Medium
4288,Dubai,12114.04592087269,Medium
2887,Abu Dhabi,12113.235541152955,Medium
3265,Dubai,12108.295070123673,Medium
262,Dubai,12104.700450038912,Medium
3603,Dubai,12101.230022478103,Medium
2099,Sharjah,12101.11059203148,Medium
2652,Abu Dhabi,12100.211940312385,Medium
1699,Abu Dhabi,12099.665507674217,Medium
1134,Dubai,12098.902968883513,Medium
2027,Sharjah,12097.91002641916,Medium
735,Abu Dhabi,12095.652459955216,Medium
4293,Abu Dhabi,12094.553955698015,Medium
3844,Dubai,12094.425970411303,Medium
2800,Sharjah,12094.418499970436,Medium
2292,Dubai,12093.897414731979,Medium
1832,Dubai,12092.204957866665,Medium
3234,Dubai,12092.124996352197,Medium
1425,Sharjah,12091.355025887487,Medium
4021,Abu Dhabi,12089.335112667084,Medium
1201,Sharjah,12089.015975713733,Medium
633,Dubai,12088.225497293466,Medium
1261,Dubai,12085.98152396679,Medium
4376,Abu Dhabi,12081.614989423753,Medium
1635,Dubai,12080.696045303343,Medium
2650,Abu Dhabi,12079.159997272493,Medium
1933,Abu Dhabi,12077.69506919384,Medium
3752,Abu Dhabi,12077.680046689507,Medium
2473,Dubai,12077.088443946841,Medium
1183,Dubai,12076.96699523926,Medium
3363,Sharjah,12075.590940213204,Medium
2269,Abu Dhabi,12075.575491738322,Medium
1275,Sharjah,12075.47988703251,Medium
3235,Dubai,12073.449527215957,Medium
3483,Dubai,12072.667917108536,Medium
3206,Sharjah,12071.260093927383,Medium
1573,Abu Dhabi,12069.662932538984,Medium
3715,Dubai,12069.653486299516,Medium
1955,Dubai,12068.957994747163,Medium
4265,Abu Dhabi,12068.942961764335,Medium
3701,Dubai,12068.853430175785,Medium
4667,Dubai,12068.66590900421,Medium
2844,Abu Dhabi,12068.424468827247,Medium
4626,Sharjah,12065.239993333817,Medium
2246,Dubai,12064.820980632305,Medium
1576,Sharjah,12063.520441555977,Medium
4057,Dubai,12061.104947185517,Medium
2374,Dubai,12058.59495747089,Medium
3019,Dubai,12056.419514751435,Medium
2275,Dubai,12054.990908718106,Medium
4639,Dubai,12054.047023749354,Medium
876,Dubai,12050.192553710942,Medium
4956,Dubai,12048.55104176998,Medium
4536,Abu Dhabi,12048.27697277069,Medium
3836,Abu Dhabi,12046.358540463445,Medium
4367,Dubai,12046.30706586838,Medium
2434,Dubai,12046.2973143816,Medium
2408,Dubai,12045.364542007444,Medium
4421,Dubai,12042.608492541314,Medium
1293,Dubai,12042.509940218924,Medium
2734,Dubai,12038.9794626236,Medium
458,Dubai,12038.05006313324,Medium
2806,Dubai,12036.20341925621,Medium
2594,Dubai,12031.957518172265,Medium
2251,Dubai,12029.622495460508,Medium
4897,Sharjah,12025.314011979104,Medium
4270,Dubai,12024.845096468927,Medium
4589,Dubai,12024.808533608915,Medium
1791,Dubai,12023.299500083926,Medium
4929,Dubai,12022.885065686703,Medium
1961,Sharjah,12020.518449068066,Medium
324,Sharjah,12019.657570457459,Medium
850,Dubai,12019.228422236443,Medium
3053,Sharjah,12018.674985671047,Medium
1300,Sharjah,12014.622500038146,Medium
3980,Abu Dhabi,12014.036964416502,Medium
2014,Dubai,12013.942988204955,Medium
1675,Dubai,12013.554534864426,Medium
1465,Dubai,12012.793017578124,Medium
515,Dubai,12011.001995658875,Medium
2444,Dubai,12010.975523877145,Medium
1266,Dubai,12008.079510211945,Medium
1184,Dubai,12007.800396537783,Medium
1210,Dubai,12007.678932070734,Medium
389,Dubai,12005.885547757145,Medium
2781,Dubai,12005.030981373786,Medium
1334,Dubai,12001.825990438461,Medium
4224,Dubai,11999.764073562626,Medium
831,Dubai,11999.758050036431,Medium
4130,Dubai,11999.152487754822,Medium
1257,Abu Dhabi,11998.303969073293,Medium
1763,Dubai,11997.49996936321,Medium
3275,Abu Dhabi,11997.32301497459,Medium
1958,Dubai,11995.327411222459,Medium
4525,Dubai,11994.096024751665,Medium
2065,Abu Dhabi,11993.632573080065,Medium
1246,Dubai,11993.342022895813,Medium
4760,Sharjah,11991.737947034837,Medium
1295,Dubai,11991.313093566896,Medium
137,Dubai,11988.903561878204,Medium
4745,Dubai,11987.091986560823,Medium
2072,Abu Dhabi,11984.28341369629,Medium
1076,Dubai,11984.07642426491,Medium
3682,Abu Dhabi,11982.814073705673,Medium
4511,Abu Dhabi,11981.319434762,Medium
1572,Dubai,11981.292463493346,Medium
1233,Abu Dhabi,11974.280401337148,Medium
68,Sharjah,11968.458057785036,Medium
1906,Dubai,11966.053512978553,Medium
4917,Abu Dhabi,11965.8159273386,Medium
3793,Dubai,11963.83952894211,Medium
4521,Dubai,11962.275001239774,Medium
4047,Dubai,11961.727490592002,Medium
486,Dubai,11961.260455226897,Medium
3863,Abu Dhabi,11960.926088118555,Medium
1643,Dubai,11959.283527970312,Medium
2628,Abu Dhabi,11957.385965692996,Medium
2711,Abu Dhabi,11956.425014734272,Medium
4529,Abu Dhabi,11955.203970861436,Medium
711,Sharjah,11953.72595267296,Medium
4055,Sharjah,11952.657506012918,Medium
129,Dubai,11952.493514585496,Medium
903,Abu Dhabi,11951.227069187162,Medium
2667,Abu Dhabi,11949.407401275634,Medium
4954,Abu Dhabi,11948.8175129652,Medium
4593,Dubai,11943.145037984845,Medium
4599,Dubai,11938.538929414748,Medium
3013,Abu Dhabi,11935.60405704975,Medium
4013,Abu Dhabi,11933.34055956602,Medium
2028,Abu Dhabi,11933.112456536292,Medium
1578,Dubai,11929.894081783297,Medium
3493,Dubai,11929.727474761008,Medium
4891,Abu Dhabi,11929.321993255611,Medium
888,Dubai,11927.546057605741,Medium
2016,Abu Dhabi,11927.246511840818,Medium
2820,Dubai,11923.761556315421,Medium
1882,Abu Dhabi,11922.996972846986,Medium
4098,Dubai,11919.220536184308,Medium
772,Dubai,11918.6569185257,Medium
786,Abu Dhabi,11916.831984055043,Medium
1525,Dubai,11916.259986495974,Medium
3216,Sharjah,11914.703974342345,Medium
2949,Dubai,11913.512032520772,Medium
4537,Sharjah,11913.166038680076,Medium
2127,Dubai,11910.256078338623,Medium
4041,Dubai,11909.905502128599,Medium
3127,Abu Dhabi,11909.654006552695,Medium
4713,Abu Dhabi,11906.379542398452,Medium
1765,Dubai,11905.729456424711,Medium
4629,Dubai,11905.065044355393,Medium
3995,Sharjah,11904.433043479921,Medium
310,Dubai,11903.558468329908,Medium
4437,Abu Dhabi,11897.655943894386,Medium
4538,Dubai,11897.155050206184,Medium
426,Dubai,11892.39151272774,Medium
1440,Sharjah,11891.77747139931,Medium
1502,Abu Dhabi,11889.62093729973,Medium
2682,Sharjah,11888.980992841722,Medium
3017,Dubai,11886.001959109306,Medium
2157,Dubai,11885.780466091634,Medium
4640,Dubai,11885.748034429553,Medium
4904,Dubai,11884.804433870317,Medium
1225,Dubai,11883.60144994259,Medium
4836,Dubai,11881.683972334862,Medium
3086,Sharjah,11881.549379301068,Medium
495,Sharjah,11878.001454138757,Medium
962,Sharjah,11876.623953270915,Medium
897,Dubai,11875.969424057006,Medium
4176,Dubai,11875.601962447166,Medium
926,Dubai,11874.403971171378,Medium
4081,Dubai,11873.051517772674,Medium
2228,Sharjah,11869.78102698326,Medium
4201,Sharjah,11869.326961493492,Medium
1696,Abu Dhabi,11869.012473773957,Medium
3942,Sharjah,11868.021985077856,Medium
3341,Abu Dhabi,11865.034026217463,Medium
3655,Dubai,11865.006983041763,Medium
474,Sharjah,11864.785536861418,Medium
1654,Sharjah,11861.633980274197,Medium
4995,Abu Dhabi,11857.699913072585,Medium
3221,Dubai,11855.954975748064,Medium
296,Dubai,11855.276957535745,Medium
1773,Dubai,11855.18100452423,Medium
1490,Dubai,11854.890938973425,Medium
2892,Dubai,11851.918491029737,Medium
4231,Dubai,11850.434538698197,Medium
2446,Abu Dhabi,11844.54652612209,Medium
3673,Abu Dhabi,11843.183603358266,Medium
233,Dubai,11841.518549680712,Medium
894,Dubai,11839.956891059877,Medium
2642,Dubai,11839.628466510774,Medium
677,Dubai,11837.64701180458,Medium
4979,Abu Dhabi,11836.472886657713,Medium
3057,Abu Dhabi,11835.692499923705,Medium
1715,Dubai,11833.40603344441,Medium
2508,Dubai,11833.05399374962,Medium
2096,Dubai,11832.092930722236,Medium
2262,Dubai,11831.972040462493,Medium
419,Dubai,11831.683491182332,Medium
574,Abu Dhabi,11830.879047441482,Medium
302,Dubai,11827.466497015954,Medium
2737,Sharjah,11827.40099749565,Medium
3905,Dubai,11826.628973054883,Medium
4179,Sharjah,11826.491980648041,Medium
4801,Dubai,11825.312070035936,Medium
1780,Dubai,11825.01899728775,Medium
2057,Sharjah,11824.91703836918,Medium
2962,Dubai,11824.798573803904,Medium
143,Abu Dhabi,11823.945998072622,Medium
3546,Abu Dhabi,11822.949129199982,Medium
1447,Sharjah,11822.732984638213,Medium
3764,Dubai,11822.541006565094,Medium
621,Dubai,11822.337973117828,Medium
4106,Dubai,11821.7920199275,Medium
433,Dubai,11821.722469520568,Medium
2394,Dubai,11820.847954177858,Medium
3849,Abu Dhabi,11819.109371042254,Medium
2662,Dubai,11816.337562799454,Medium
3257,Dubai,11815.260486638546,Medium
3090,Dubai,11814.895528531073,Medium
1935,Dubai,11814.127474141118,Medium
3492,Sharjah,11812.778018808367,Medium
1721,Dubai,11811.786516523367,Medium
4848,Dubai,11810.720965933797,Medium
3197,Dubai,11803.49854810238,Medium
1132,Sharjah,11800.634497356416,Medium
336,Dubai,11799.743462073804,Medium
2042,Dubai,11798.252973270417,Medium
55,Dubai,11797.974485373497,Medium
2135,Abu Dhabi,11797.367495810982,Medium
3451,Sharjah,11791.857474708557,Medium
286,Dubai,11790.680959081647,Medium
3896,Dubai,11790.577454471588,Medium
39,Abu Dhabi,11788.569495844842,Medium
1969,Dubai,11787.632408332825,Medium
1847,Dubai,11785.616050291062,Medium
4340,Sharjah,11785.39150831699,Medium
3986,Dubai,11784.704039335253,Medium
4323,Abu Dhabi,11783.116489171982,Medium
375,Sharjah,11776.843014168739,Medium
2523,Dubai,11775.522484445575,Medium
365,Abu Dhabi,11775.244413232802,Medium
3854,Dubai,11773.127533054352,Medium
2188,Dubai,11772.096533346175,Medium
1712,Abu Dhabi,11770.267421865465,Medium
203,Dubai,11766.007441186903,Medium
344,Dubai,11763.594516921044,Medium
4677,Dubai,11761.739495229722,Medium
1284,Dubai,11759.547042524815,Medium
4228,Sharjah,11758.719486284255,Medium
694,Abu Dhabi,11757.237932574748,Medium
252,Dubai,11755.345988035202,Medium
1569,Dubai,11753.54843184948,Medium
118,Dubai,11752.423004102708,Medium
94,Abu Dhabi,11750.322004652024,Medium
4425,Dubai,11749.484507465362,Medium
4238,Dubai,11749.354399085045,Medium
787,Abu Dhabi,11746.300075149536,Medium
1403,Abu Dhabi,11744.926502466202,Medium
4497,Abu Dhabi,11744.528987121581,Medium
1320,Dubai,11741.81102733612,Medium
3987,Sharjah,11741.534529113767,Medium
862,Dubai,11735.459516477591,Medium
3925,Abu Dhabi,11734.669014716148,Medium
380,Dubai,11733.27896139622,Medium
4458,Abu Dhabi,11730.062972402573,Medium
3909,Abu Dhabi,11729.033929014206,Medium
3926,Sharjah,11728.387073516846,Medium
3803,Dubai,11728.032488369943,Medium
396,Dubai,11727.784966039657,Medium
2038,Dubai,11727.013022708894,Medium
748,Sharjah,11725.44196896553,Medium
4851,Abu Dhabi,11723.504025840763,Medium
1683,Abu Dhabi,11723.301012909413,Medium
3487,Dubai,11722.52444649935,Medium
1595,Sharjah,11722.083532238004,Medium
615,Sharjah,11720.531009817123,Medium
2400,Dubai,11720.074450051783,Medium
4756,Sharjah,11720.061517548562,Medium
2952,Dubai,11714.409408164025,Medium
3871,Abu Dhabi,11712.215471172336,Medium
3396,Sharjah,11711.94392313957,Medium
4988,Abu Dhabi,11711.809498405457,Medium
4267,Abu Dhabi,11710.468445181843,Medium
2692,Sharjah,11710.29250097275,Medium
3175,Abu Dhabi,11708.69897825718,Medium
1993,Dubai,11707.725030958652,Medium
2979,Abu Dhabi,11707.21951031685,Medium
2316,Dubai,11705.09402961731,Medium
4249,Dubai,11704.760950183869,Medium
3392,Abu Dhabi,11704.266428089144,Medium
219,Sharjah,11703.562953329085,Medium
87,Dubai,11702.49694367647,Medium
156,Abu Dhabi,11701.473958969114,Medium
185,Abu Dhabi,11700.584518885613,Medium
423,Abu Dhabi,11700.03100156784,Medium
353,Dubai,11699.830479574204,Medium
1520,Dubai,11697.968534064292,Medium
4432,Dubai,11697.913477754593,Medium
3148,Dubai,11697.8689804554,Medium
15,Abu Dhabi,11697.82352077961,Medium
218,Dubai,11694.472992873189,Medium
2649,Abu Dhabi,11691.412513113022,Medium
3611,Abu Dhabi,11691.046532297136,Medium
1997,Dubai,11690.943906068802,Medium
3355,Dubai,11687.748005151749,Medium
3783,Dubai,11687.456526947022,Medium
3498,Dubai,11687.025425267217,Medium
2238,Dubai,11685.49247970581,Medium
3091,Abu Dhabi,11684.981381893156,Medium
3296,Dubai,11684.474490880966,Medium
2205,Dubai,11678.834488797189,Medium
2363,Sharjah,11677.916549742222,Medium
3038,Dubai,11677.700926303864,Medium
843,Dubai,11677.500502800942,Medium
489,Dubai,11674.356006002425,Medium
3200,Dubai,11674.159092473983,Medium
3707,Abu Dhabi,11673.321863961219,Medium
1766,Abu Dhabi,11670.689013314248,Medium
3453,Abu Dhabi,11669.39248379469,Medium
1727,Sharjah,11667.486525368691,Medium
2121,Dubai,11665.918907117844,Medium
4070,Abu Dhabi,11665.338556289673,Medium
3395,Dubai,11664.549614667896,Medium
2347,Dubai,11659.986536383627,Medium
199,Dubai,11659.151033449174,Medium
3738,Abu Dhabi,11657.578996491431,Medium
3436,Sharjah,11656.527007102964,Medium
4191,Dubai,11656.013523578644,Medium
3411,Dubai,11654.465475177765,Medium
1746,Abu Dhabi,11653.00698876381,Medium
3246,Sharjah,11652.470419216153,Medium
4006,Abu Dhabi,11651.903505682945,Medium
1352,Abu Dhabi,11649.855951023103,Medium
3806,Sharjah,11648.335408496858,Medium
629,Dubai,11648.290972447398,Medium
3989,Abu Dhabi,11647.336424708366,Medium
454,Sharjah,11646.545599889754,Medium
1449,Dubai,11644.580469059945,Medium
2673,Sharjah,11643.955971360207,Medium
3004,Abu Dhabi,11643.525429201127,Medium
1500,Sharjah,11643.122053778172,Medium
2569,Dubai,11642.173488307,Medium
939,Dubai,11641.917030668259,Medium
2677,Dubai,11641.19542096853,Medium
1753,Dubai,11639.896481680871,Medium
22,Sharjah,11638.898570370677,Medium
1652,Dubai,11638.829057431221,Medium
4011,Dubai,11638.128446102142,Medium
688,Dubai,11638.039981937407,Medium
288,Dubai,11637.907039880756,Medium
1540,Abu Dhabi,11637.902939629554,Medium
1251,Dubai,11637.491029953957,Medium
1170,Abu Dhabi,11636.227985858917,Medium
421,Sharjah,11635.688059473041,Medium
3163,Sharjah,11634.180013275145,Medium
2670,Sharjah,11633.951112675664,Medium
800,Sharjah,11632.497488164898,Medium
4539,Dubai,11631.374472284318,Medium
2410,Dubai,11631.070931100847,Medium
3342,Sharjah,11627.089388966559,Medium
1734,Dubai,11625.769470047951,Medium
4720,Sharjah,11624.035522770882,Medium
2128,Abu Dhabi,11623.254921603206,Medium
1761,Dubai,11623.208513188363,Medium
3819,Abu Dhabi,11623.162476038933,Medium
648,Abu Dhabi,11621.692423176768,Medium
4268,Dubai,11617.964026784897,Medium
4547,Dubai,11617.847554802898,Medium
2103,Dubai,11617.09097626209,Medium
1866,Sharjah,11615.722566843033,Medium
3491,Dubai,11614.317557907105,Medium
4886,Abu Dhabi,11614.142544555667,Medium
3557,Abu Dhabi,11613.719043934349,Medium
4479,Abu Dhabi,11612.584037971497,Medium
4460,Dubai,11611.72007575035,Medium
3792,Abu Dhabi,11610.945532035827,Medium
2688,Abu Dhabi,11610.77148323059,Medium
2485,Abu Dhabi,11610.594561815264,Medium
3162,Abu Dhabi,11610.177987504005,Medium
1743,Sharjah,11609.24797027111,Medium
2209,Abu Dhabi,11608.388927412036,Medium
12,Sharjah,11608.23789753914,Medium
2905,Dubai,11607.612041044236,Medium
852,Sharjah,11606.984974360466,Medium
4368,Dubai,11606.206432366373,Medium
1247,Sharjah,11603.541540181637,Medium
4865,Dubai,11596.960435390476,Medium
1507,Dubai,11595.942490768433,Medium
588,Abu Dhabi,11595.349006628992,Medium
1406,Abu Dhabi,11593.049460959432,Medium
